valuation_date,contract_name,price_TRY_MWh,delivery_year,delivery_month,delivery_month_label,quote_type,source
2025-07-03,EBM0825,2602.15,2025,8,2025-08,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-03,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-03,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-03,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-03,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-03,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-04,EBM0825,2602.15,2025,8,2025-08,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-04,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-04,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-04,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-04,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-04,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-07,EBM0825,2602.15,2025,8,2025-08,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-07,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-07,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-07,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-07,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-07,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-08,EBM0825,2602.15,2025,8,2025-08,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-08,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-08,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-08,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-08,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-08,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-09,EBM0825,2602.15,2025,8,2025-08,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-09,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-09,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-09,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-09,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-09,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-10,EBM0825,2602.15,2025,8,2025-08,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-10,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-10,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-10,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-10,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-10,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-11,EBM0825,2602.15,2025,8,2025-08,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-11,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-11,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-11,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-11,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-11,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-14,EBM0825,2602.15,2025,8,2025-08,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-14,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-14,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-14,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-14,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-14,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-16,EBM0825,2602.15,2025,8,2025-08,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-16,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-16,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-16,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-16,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-16,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-17,EBM0825,2602.15,2025,8,2025-08,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-17,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-17,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-17,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-17,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-17,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-18,EBM0825,2602.15,2025,8,2025-08,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-18,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-18,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-18,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-18,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-18,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-21,EBM0825,2602.15,2025,8,2025-08,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-21,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-21,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-21,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-21,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-21,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-22,EBM0825,2602.15,2025,8,2025-08,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-22,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-22,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-22,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-22,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-22,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-23,EBM0825,2602.15,2025,8,2025-08,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-23,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-23,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-23,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-23,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-23,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-24,EBM0825,2602.15,2025,8,2025-08,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-24,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-24,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-24,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-24,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-24,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-25,EBM0825,2602.15,2025,8,2025-08,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-25,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-25,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-25,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-25,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-25,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-28,EBM0825,2602.15,2025,8,2025-08,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-28,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-28,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-28,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-28,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-28,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-29,EBM0825,2602.15,2025,8,2025-08,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-29,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-29,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-29,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-29,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-29,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-30,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-30,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-30,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-30,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-30,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-30,EBM0226,2973.94,2026,2,2026-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-31,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-31,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-31,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-31,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-31,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-07-31,EBM0226,2973.94,2026,2,2026-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-01,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-01,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-01,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-01,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-01,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-01,EBM0226,2973.94,2026,2,2026-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-04,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-04,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-04,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-04,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-04,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-04,EBM0226,2973.94,2026,2,2026-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-05,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-05,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-05,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-05,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-05,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-05,EBM0226,2973.94,2026,2,2026-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-06,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-06,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-06,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-06,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-06,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-06,EBM0226,2973.94,2026,2,2026-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-07,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-07,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-07,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-07,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-07,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-07,EBM0226,2973.94,2026,2,2026-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-08,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-08,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-08,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-08,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-08,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-08,EBM0226,2973.94,2026,2,2026-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-11,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-11,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-11,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-11,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-11,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-11,EBM0226,2973.94,2026,2,2026-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-12,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-12,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-12,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-12,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-12,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-12,EBM0226,2973.94,2026,2,2026-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-13,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-13,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-13,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-13,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-13,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-13,EBM0226,2973.94,2026,2,2026-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-14,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-14,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-14,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-14,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-14,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-14,EBM0226,2973.94,2026,2,2026-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-15,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-15,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-15,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-15,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-15,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-15,EBM0226,2973.94,2026,2,2026-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-18,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-18,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-18,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-18,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-18,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-18,EBM0226,2973.94,2026,2,2026-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-19,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-19,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-19,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-19,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-19,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-19,EBM0226,2973.94,2026,2,2026-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-20,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-20,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-20,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-20,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-20,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-20,EBM0226,2973.94,2026,2,2026-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-21,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-21,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-21,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-21,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-21,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-21,EBM0226,2973.94,2026,2,2026-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-22,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-22,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-22,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-22,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-22,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-22,EBM0226,2973.94,2026,2,2026-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-25,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-25,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-25,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-25,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-25,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-25,EBM0226,2973.94,2026,2,2026-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-26,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-26,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-26,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-26,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-26,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-26,EBM0226,2973.94,2026,2,2026-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-27,EBM0925,2421.84,2025,9,2025-09,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-27,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-27,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-27,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-27,EBM0126,2508.8,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-27,EBM0226,2973.94,2026,2,2026-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-28,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-28,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-28,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-28,EBM0126,2390.84,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-28,EBM0226,2834.11,2026,2,2026-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-28,EBM0326,2497.38,2026,3,2026-03,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-29,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-29,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-29,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-29,EBM0126,2390.84,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-29,EBM0226,2834.11,2026,2,2026-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-08-29,EBM0326,2497.38,2026,3,2026-03,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-09-01,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-09-01,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-09-01,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-09-01,EBM0126,2390.84,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-09-01,EBM0226,2834.11,2026,2,2026-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-09-01,EBM0326,2497.38,2026,3,2026-03,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-09-02,EBM1025,2445.38,2025,10,2025-10,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-09-02,EBM1125,2578.8,2025,11,2025-11,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-09-02,EBM1225,2561.08,2025,12,2025-12,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-09-02,EBM0126,2390.84,2026,1,2026-01,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-09-02,EBM0226,2834.11,2026,2,2026-02,monthly_baseload,EPIAS_VEP_daily_reference_price
2025-09-02,EBM0326,2497.38,2026,3,2026-03,monthly_baseload,EPIAS_VEP_daily_reference_price
